Title,Price sale,Price origin,url,Loại card đồ họa,Dung lượng RAM,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Hệ điều hành,Cổng giao tiếp,Loại RAM,Số khe ram,Pin,Độ phân giải màn hình,Socket.690.000đKhi thu cũ lên đời,27.990.000đ,https://cellphones.com.vn/macbook-air-m3-13-inch-2024.html,GPU 8 Lõi,8GB,256GB SSD,13.6 inches,True Tone,MacOS,Cổng sạc MagSafe 3Hai cổng Thunderbolt / USB 4
Laptop Dell G7 15 7500,,,https://cellphones.com.vn/laptop-dell-g7-15-7500.html,Nvidia Geforce Gtx 1660 Ti,8GB,SSD 512 GB,15.6 inches,WVA Anti-glare LED Backlit Narrow Border,Windows 10,1 Card reader1 HDMI1 Jack 3.5 mm1 LAN1 Thunderbolt3 USB 3.0,DDR4,,Lithium-ion 6 Cell,1920 x 1080 pixels (FullHD),
Laptop Dell Latitude 5400,,,https://cellphones.com.vn/laptop-dell-latitude-5400.html,Intel Graphics HD 620,8GB,256GB SSD,14 inches,,,1 x USB 2.0 2 x USB 3.0 1 x VGA 1 x HDMI Card Reader,,2 Thanh RAM hỗ trợ tối đa 32GB,3 cell,1920 x 1080 pixels (FullHD),
Laptop Dell Vostro 3500 V3500A,,,https://cellphones.com.vn/laptop-dell-vostro-3500-v3500a.html,,,,,,,,,,,,
Huawei Matebook X,,,https://cellphones.com.vn/huawei-matebook-x.html,NVIDIA® GeForce® MX250 + Intel® UHD Graphics,,512 GB NVMe PCIe SSD,14 inches,"LTPS, 100% sRGB, 450 nits",Windows 10 Home SL," USB-C x 2 (support data, charging and DisplayPort), USB-A 3.0 x 1, 3.5 mm headset and microphone jack x 1",,,56 Wh,3000 x 2000 pixels,
Apple Mac Studio M1 Max 10 CPU - 24 GPU 32GB 512GB 2022 Chính Hãng (MJMV3),,,https://cellphones.com.vn/apple-mac-studio-m1-max-10cpu-24gpu-32gb-512gb-2022-48839.html,,,,,,,,,,,,
Laptop Dell Latitude E6440,,,https://cellphones.com.vn/laptop-dell-latitude-e6440.html,Intel HD Graphics 4000,4GB,SSD 128GB M.2 Sata,14.1 inches,,Windows 7,4 x USB 1 x Thẻ SD 1 x VGA 1 x Jack cắm tai nghe,DDR3L 1600Mhz,,6-cell Lithium ion,1366 x 768 pixels,
Apple Mac Studio M1 Max 10 CPU - 24 GPU 32GB 512GB 2022 Chính Hãng (MJMV3),,,https://cellphones.com.vn/apple-mac-studio-m1-max-10cpu-24gpu-32gb-512gb-2022-48839.html,,,,,,,,,,,,
Laptop Fujitsu CH 9C13A1,,,https://cellphones.com.vn/laptop-fujitsu-ch-9c13a1.html,Intel Iris Xe Graphics,8GB,SSD 512 GB,13.3 inches,Anti-glare LED-backlit  LED  400 nits,Windows 10,1 HDMI 1 Jack 3.5 mm  1 USB 3.0  2 Thunderbolt  2 Type C,"8 GB, LPDDR4X, 4266 MHz",,2 Cell 30 W,1920 x 1080 pixels (FullHD),
Laptop Lenovo Ideapad 5 Pro 14ITL6 82L300KSVN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-5-pro-14itl6-82l300ksvn.html,,,,,,,,,,,,
Laptop Lenovo Ideapad 5 Pro 16ACH6 82L500WMVN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-5-pro-16ach6-82l500wmvn-47316.html,,,,,,,,,,,,
Laptop HP 240 G9 6L1X3,,,https://cellphones.com.vn/laptop-hp-240-g9-6l1x3pa.html,Intel UHD Graphics,8GB,1 x M.2 NVMe,14 inches,Tần số quét 60Hz,Windows 11,1 x HDMI1 x USB Type C2 x USB 3.2Audio comboLAN 1 Gb/s,DDR4 3200MHz,1 khe 8GB + 1 khe trống,3 cell 80 Wh,1080 x 1920 pixels (FullHD),
Laptop HP Probook 4540s,,,https://cellphones.com.vn/laptop-hp-probook-4540s.html,Intel HD Graphics,4GB,500 GB HDD,15.6 inches,,Windows 7 Professional,2x USB 3.2 Gen 1 Type-A 1x Headphone 1x DC-in 2x USB 2.0 1x HDMI 1x Ethernet LAN (RJ-45),DDR3-SDRAM 1333 MHz,2 khe SO-DIMM,"6-cells, 47 Wh (Li-Ion)",1366 x 768 pixels,
Laptop HP Probook 450 G2,,,https://cellphones.com.vn/laptop-hp-probook-450-g2.html,Intel HD Graphics 5500,4GB,500 GB SATA,15.6 inches,,Free DOS,USB  HDMI,SDRAM DDR3 1600 MHz,,4-cell Li-Ion,1366 x 768 pixels,
Laptop HP Probook 4530S,,,https://cellphones.com.vn/laptop-hp-probook-4530s.html,Intel HD Graphics 3000,4GB,SSD 128GB,15.6 inches,,,,,,,,
Laptop HP Probook 6560B,,,https://cellphones.com.vn/laptop-hp-probook-6560b.html,Intel HD Graphics 3000 Integrated,,120GB,15.6 inches,,,4x USB 2.0 IEEE 1394 (Firewire) LAN (RJ45) VGA (D-Sub) eSATA,DDR3 1333 MHz (Hỗ trợ RAM tối đa 8 GB),,6-cell Li-ion,1366 x 768 pixels,
Laptop HP Elitebook 840 G5,,,https://cellphones.com.vn/laptop-hp-elitebook-840-g5.html,Intel UHD Graphics 620,8GB,SSD 256GB,14 inches,,,2x USB 3.1 Gen 1 SmartCard reader HDMI Combo Audio RJ-45 Docking port Thunderbolt (USB Type-C),DDR4 (có hỗ trợ nâng cấp),,,1920 x 1080 pixels (FullHD),
Laptop HP Elitebook 840 G3,,,https://cellphones.com.vn/laptop-hp-elitebook-840-g3.html,Intel HD Graphics 520,8GB,256GB SSD 2.5 inch,14 inches,Màn hình chống chói,Windonw 10 Pro 64bit,4x USB 3.0 1x VGA 1x RJ-45 1x Dislay Port,DDR4 2133Mhz,2 khe (Hỗ trợ nâng cấp đến 16GB),6-cell Lithium ion,1920 x 1080 pixels (FullHD),
Laptop HP 250 G8 518U0PA,,,https://cellphones.com.vn/laptop-hp-250-g8-518u0pa.html,Intel UHD Graphics,4GB,256GB SSD,15.6 inches,Anti-Glare,Windows 10 Home 64-bit,2 x USB 3.1 Type-A  1 x USB 3.1 Type-C  1 x HDMI  1 x RJ45  1x headphone/microphone combo 1 x SATA3,DDR4,2 khe,3 Cell (41.04Wh),1920 x 1080 pixels (FullHD),
Laptop HP 340S G7 224L0PA,,,https://cellphones.com.vn/laptop-hp-340s-g7-224l0pa.html,Intel UHD Graphics,4GB,512GB SSD,14 inches,Anti-glare,Windows 10 Home 64-bit,2 x USB 3.1 Type-A  1 x USB 3.1 Type-C  1 x HDMI  1x headphone/microphone combo,DDR4,2 khe,3 Cell (41.04Wh),1366 x 768 pixels,
Laptop HP Pavilion X360 14-DY0075TU 46L93PA,,,https://cellphones.com.vn/laptop-hp-pavilion-x360-14-dy0076tu-46l93pa.html,,,,,,,,,,,,
Laptop HP 15S-DU3591TU,,,https://cellphones.com.vn/laptop-hp-15s-du3591tu.html,Intel Iris Xe Graphics,8GB,512 GB SSD NVMe PCIe,15.6 inches,Chống chói Anti  GlareWled-backlit,Windows 11 Home SL,2 x USB 3.1  HDMI   Jack tai nghe 3.5 mm   USB Type-C,DDR4 ,2,"3-cell Li-ion, 41 Wh",1366 x 768 pixels,
Laptop HP 15S FQ1107TU,,,https://cellphones.com.vn/laptop-hp-15s-fq1107tu.html,Intel UHD Graphics,4GB,256GB SSD,15.6 inches,WLED-backlit,Windows 10 Home,"1 x USB Type C  2 x USB 3.1,  1 x HDMI",DDR4,,3 cell,1366 x 768 pixels,
Laptop HP 240 G8 46J53PA,,,https://cellphones.com.vn/laptop-hp-240-g8-46j53pa.html,Intel UHD Graphics 600,8GB,SSD 512 GB,14 inches,LED  250 nits 45% NTSC,Windows 10,1 HDMI 1 Jack 3.5 mm 1 LAN  1 Type C   2 USB 2.0,DDR4,,3 Cell 65 W,1366 x 768 pixels,
Laptop HP Pavilion 15-EG0509TU 46M08PA,,,https://cellphones.com.vn/laptop-hp-pavilion-15-eg0509tu-46m08pa.html,Intel UHD Graphics,4GB,SSD 512 GB,15.6 inches,LED  250 nits  45% NTSC,Windows 11 ,1 Card reader ,DDR4,,3 Cell 45 W,1920 x 1080 pixels (FullHD),
Laptop HP 15-AY071TU X3B53PA,,,https://cellphones.com.vn/laptop-hp-15-ay071tu-x3b53pa.html,Intel HD Graphics,4GB,HDD 500GB,15.6 inches,"WLED, BrightView LED-backlit",,2 x USB 2.0HDMILAN (RJ45)USB 3.0,DDR3L,1 khe, 4-cell Li-ion,1366 x 768 pixels (HD+),
Laptop HP Gaming Victus 16-D1193TX 7C138PA,,,https://cellphones.com.vn/laptop-hp-gaming-victus-16-d1193tx-7c138pa.html,NVIDIA GeForce RTX 3050 4GB GDDR6,8GB,512GB SSD M.2 PCIe,16.1 inches,Tần số quét 144 Hz Viền siêu mỏng Màn hình chống chói Độ sáng 250 nits Độ phủ màu 45% NTSC,Windows 11 Home,3x USB 3.1 Gen1 Type-A  1x USB 3.1 Gen1 Type-C (DisplayPort 1.4) hỗ trợ sạc 1x HDMI 2.1 1x Đầu đọc thẻ Multi SD 1x Mic-in/ Headphone-out combo jack 1x RJ45,DDR5 4800MHz (up to 32GB),1x 8GB,70Wh,1920 x 1080 pixels (FullHD),
Laptop HP Gaming Victus 16-E1104AX 7C0S9PA,,,https://cellphones.com.vn/laptop-hp-gaming-victus-16-e1104ax-7c0s9pa.html,NVIDIA GeForce RTX 3050 4GB GDDR6,8GB,512GB SSD M.2 PCIe Gen 4.0,16.1 inches,Tần số quét 144 Hz Viền siêu mỏng Màn hình chống chói Độ sáng 250 nits Độ phủ màu 45% NTSC,Windows 11 Home,3x USB 3.1 Gen1 Type-A  1x USB 3.1 Gen1 Type-C (DisplayPort 1.4) hỗ trợ sạc 1x HDMI 2.1 1x Đầu đọc thẻ Multi SD 1x Mic-in/ Headphone-out combo jack 1x RJ45,DDR5 4800MHz (up to 32GB),,70Wh,1920 x 1080 pixels (FullHD),
Laptop MSI Gaming Bravo 15 C7VFK-275VN,,,https://cellphones.com.vn/laptop-msi-gaming-bravo-15-c7vfk-275vn.html,,,,,,,,,,,,
Laptop MSI Cyborg 15 A12UC-621VN,,,https://cellphones.com.vn/laptop-msi-cyborg-15-a12uc-621vn.html,NVIDIA GeForce RTX 3050 4GB GDDR6,8GB,512GB NVMe PCIe SSD Gen4x4,15.6 inches,Độ phủ màu 45% NTSC,Windows 11 Home SEA,1x Type-C (USB3.2 Gen1 / DP)2x Type-A USB3.2 Gen11x HDMI 2.1 (4K @ 60Hz)1x RJ451x Mic-in/Headphone-out Combo Jack,DDR5 4800Mhz,2 khe nâng cấp tối đa 64GB,"3 cell, 53.5Whr",1920 x 1080 pixels (FullHD),
Macbook Pro 14 inch M2 Max 64GB 2023 (12 CPU - 30 GPU - 64GB - 1TB),,,https://cellphones.com.vn/macbook-pro-14-inch-m2-max-64gb-2023.html,,,,,,,,,,,,
Macbook Pro 16 inch M2 Max 64GB 2023 (12CPU - 38 GPU - 64GB - 1TB),,,https://cellphones.com.vn/macbook-pro-16-inch-m2-max-64gb-2023.html,38 nhân GPU,64GB,1TB SSD,16 inches,"Tần số quét 120HzCông nghệ Liquid Retina, Mini LED, XDR1 tỷ màu",MacOS,1x Headphone jack  1x MagSafe  1x HDMI  1x Thunderbolt 4  1x SDXC,,Không hỗ trợ nâng cấp,,3456 x 2234 pixels ,
Laptop Gaming Acer Nitro 5 AN515-58-5193,,,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-58-5193.html,,,,,,,,,,,,
Laptop Gaming Acer Nitro 5 AN515-45-R6EV NH.QBMSV.006,,,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-45-r6ev-nhqbmsv-006.html,NVIDIA GeForce GTX 1650,8GB,SSD 512GB,15.6 inches,"TFT, Tấm nền IPS, LED Backlit, Acer ComfyView, 144 Hz",Windows 11 Home SL,3 x USB 3.2Jack tai nghe 3.5 mmHDMILAN (RJ45)USB Type-C,"DDR4 3200 MHz, tối đa 32GB",2 khe (1 khe 8 GB + 1 khe rời),"4-cell Li-ion, 57 Wh",1920 x 1080 pixels (FullHD),
Laptop Acer Aspire 7 A715-76G-55T6,,,https://cellphones.com.vn/laptop-acer-aspire-7-a715-76g-55t6.html,,,,,,,,,,,,
Laptop Acer Aspire 3 A315-57G-573F NX.HZRSV.00B,,,https://cellphones.com.vn/laptop-acer-aspire-3-a315-57g-573f.html,NVIDIA GeForce MX330 2 GB,8GB,512 GB SSD NVMe PCIeHỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),15.6 inches,Công nghệ màn hình Acer ComfyView,Windows 11 Home SL ,2 x USB 3.2 HDMIJack tai nghe 3.5 mmLAN (RJ45)USB 2.0, DDR4 2400 MHz,DDR4 (On board 4GB + 1 khe 4GB)Hỗ trợ tối đa 20GB,"3-cell Li-ion, 36 Wh",1920 x 1080 pixels (FullHD),
Laptop Lenovo Legion Slim 5 16APH8 82Y9002YVN,,,https://cellphones.com.vn/laptop-lenovo-legion-slim-5-16aph8-82y9002yvn.html,"NVIDIA GeForce RTX 4060 8GB GDDR6, Boost Clock 2370MHz, TGP 140W",16GB,512GB SSD M.2 2280 PCIe 4.0x4 NVMe (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB),16 inches,Độ sáng 300nitsMàn hình chống chóiĐộ phủ màu 100% sRGBDolby VisionFreeSyncG-SYNCÁnh sáng xanh thấp,Windows 11 Home,"1x USB 3.2 Gen 21x USB 3.2 Gen 2 (Always On)1x USB-C 3.2 Gen 2 (Truyền dữ liệu, DisplayPort 1.4)1x USB-C 3.2 Gen 2 (Truyền dữ liệu, Power Delivery 140W, DisplayPort 1.4) 1x HDMI 2.1, up to 8K/60Hz 1x Đầu đọc thẻ 1x Ethernet (RJ-45)",SO-DIMM DDR5-5600,2 x 8GB (Có thể tháo ra nâng cấp tối đa 32GB) ,80Wh,2560 x 1600 (WQXGA),
Laptop Lenovo Ideapad Slim 3 15IRH8 83EM003EVN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh8-83em003evn.html,Intel UHD Graphics,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp lên đến 1TB M.2 2242 SSD),15.6 inches,Độ sáng 300nitsMàn hình chống chóiÁnh sáng xanh thấp,Windows 11 Home Single Language,"2x USB 3.2 Gen 1  1x USB-C 3.2 Gen 1 (Truyền dữ liệu, Power Delivery, DisplayPort 1.2) 1x HDMI 1.4 1x Headphone / microphone combo jack (3.5mm) 1x Đầu đọc thẻ 1x Đầu nối nguồn",LPDDR5-4800 Onboard,,47Wh,1920 x 1080 pixels (FullHD),
Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS0006VN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0006vn.html,,,,,,,,,,,,
Laptop ASUS X409JA-EK015T,,,https://cellphones.com.vn/laptop-asus-x409ja-ek015t.html,Intel UHD Graphics,4GB,512 GB SSD NVMe PCIeHỗ trợ khe cắm HDD SATA,14 inches,"Full HD, 60Hz",Windows 10 Home SL,2 x USB 2.0HDMIUSB 3.0USB Type-C,"DDR4 2666 MHz, nâng cấp tối đa 12GB",1 khe,2-cell Li-ion,1920 x 1080 pixels (FullHD),
Laptop ASUS Gaming ROG Strix SCAR 18 G834JYR-R6011W,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-scar-18-g834jyr-r6011w.html,,,,,,,,,,,,
Laptop ASUS X509JA-EJ020T,,,https://cellphones.com.vn/laptop-asus-x509ja-ej020t.html,Intel Graphics UHD,4GB,1TB HDD,15.6 inches,"16:9, LED-backlit FHD 60Hz Anti-Glare Panel with 45% NTSC",Windows 10 Home,2x USB 2.01x USB3.1 Type A (Gen1)1x USB3.1 Type C (Gen 1)1x HDMI 1.4,DDR4,,2 Cell,1920 x 1080 pixels (FullHD),
Laptop ASUS Gaming ROG Strix SCAR 16 G634JZR-NM009W,,,https://cellphones.com.vn/laptop-asus-gaming-rog-strix-scar-16-g634jzr-nm009w.html,,,,,,,,,,,,
,,,https://cellphones.com.vn/laptop-lenovo-loq-15iax9.html,,,,,,,,,,,,
Laptop ASUS Gaming ROG Zephyrus G14 GA401QM-211.ZG14,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qm-211-zg14.html,Geforce RTX 3060 MaxQ 6GB,16GB,1 TB SSD,14 inches,100% sRGB,Windows 10,"2x USB 3 Loại C  2x USB 3.0 (Loại A)  HDMI  Rj- 45  Giắc cắm Ethernet Giắc cắm âm thanh kết hợp 3,5 mm",DDR4 3200MHz,1 khe SO-DIMM,"4-cell, 76 WHrs",,
Laptop Lenovo Thinkpad X1 Carbon gen 9,,,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-9.html,Intel Iris Xe,32GB,SSD PCIe 2TB Gen 4,14 inches,Độ sáng tối đa 400 Màn hình chống chói Tính năng giảm ánh sáng xanh Độ phủ màu sRGB 100%,Windows 11 Pro,2 x Thunderbolt 4 2 x USB-A 3.2 Gen 1 1 x Tai nghe/micrô kết hợp 1 x HDMI 2.0 1 x Khe cắm Nano SIM 1 x Khe khóa Kensington,LPDDR4X 4266MHz,,57Whr (MM18),1920 x 1200 pixels (FullHD+),
Laptop Lenovo ThinkPad E15 20RDS0DU00,,,https://cellphones.com.vn/laptop-lenovo-thinkpad-e15-20rds0du00.html,AMD Radeon RX 640 2GB GDDR5,8GB,512GB SSD PCIe (M.2 2242) – combo M.2 2242/ 2280,15.6 inches,Chống chói,FreeDOS,1 x USB 2.0   2 x USB 3.1 Gen 1 Type-A   1 x USB 3.1 Type-C   1xHDMI   1 x Headphone/Microphone combo jack,DDR4 2666MHz ,"1 slots, tối đa 16GB","3Cell, 45Wh",1920 x 1080 pixels (FullHD),
Laptop Lenovo Thinkpad T460S,,,https://cellphones.com.vn/laptop-lenovo-thinkpad-t460s.html,Intel HD Graphics 520,24GB,SSD 256GB M.2 PCIe,14 inches, Màn hình chống chói,Windows 10 Pro,3x USB 3.0 1 x RJ45 1 x Cổng mini Display 1 x HDMI 1 x Khe đọc thẻ 4 trong 1 1 x Tai nghe / Microphone 1 x Khe đọc thẻ thông minh 1 x WWAN 1 x WiGig,DDR4 2133MHz,,,1920 x 1080 pixels (FullHD),
Laptop Lenovo Thinkpad X1 Carbon 7 20R1S01N00,,,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon7-20r1s01n00.html,Integrated Intel® UHD Graphics,8GB, 256GB NVMe M.2 Solid State Drive,14 inches,IPS  anti-glare  300 nits,Windows 10 Pro,"2 x USB 3.1 (Gen 2) Type-C / Intel Thunderbolt™ 3 (DisplayPort, Data transfer)2 x USB 3.1 (Gen 1)** (1 luôn bật)1 x HDMI 1.41x Headphone / mic combo", LPDDR3 2133MHz,,4 cell 51Wh,2560 x 1440 pixels,
Laptop ASUS ROG Strix G18 G814JIR-N6007W,,,https://cellphones.com.vn/laptop-asus-rog-strix-g18-g814jir-n6007w.html,NVIDIA GeForce RTX 4070 8GB GDDR6,32GB,1TB PCIe® 4.0 NVMe™ M.2 SSD,18 inches,"Màn hình 2.5K, 16:10100% DCI-P3Chuẩn ROG Nebula DisplayTần số quét 240HzĐộ sáng 500nits Màn hình chống chói  Adaptive-Sync",Windows 11 Home,1x Cổng LAN RJ451x Thunderbolt™ 4 hỗ trợ DisplayPort™1x Cổng USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort™ / sạc điện / G-SYNC2x Cổng USB 3.2 Gen 2 Type-A,DDR5-5600,2 khe SO-DIMM (Nâng cấp tối đa 32GB),"90WHrs, 4S1P, 4-cell Li-ion",2560x1600 pixel (QHD+),
Laptop Dell Vostro 3520 F0V0V,,,https://cellphones.com.vn/laptop-dell-vostro-3520-f0v0v.html,,,,,,,,,,,,
Laptop Gigabyte U4 UD-70S1823SO,,,https://cellphones.com.vn/laptop-gigabyte-u4-ud-70s1823so.html,,,,,,,,,,,,
Laptop Gigabyte G5 KF5-53VN353SH,,,https://cellphones.com.vn/laptop-gigabyte-g5-kf5-53vn353sh.html,,,,,,,,,,,,
Laptop Gigabyte G5 MF5-52VN383SH,,,https://cellphones.com.vn/laptop-gigabyte-g5-mf5-52vn383sh.html,,,,,,,,,,,,
Laptop Asus ROG Strix G16 G614JVR-N4141W,,,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614jvr-n4141w.html,NVIDIA GeForce RTX 4060 8GB GDDR6  Intel UHD Graphics,32GB,512GB PCIe 4.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),16 inches,Thời gian phản hồi 3 ms  Độ sáng 500 nits Độ phủ màu DCI-P3 100% Màn hình chống chói G-Sync ROG Nebula Display Dolby Vision HDR ROG intelligent cooling,Windows 11 Home,1x RJ45 LAN  1x Thunderbolt 4 hỗ trợ DisplayPort 1x USB 3.2 Gen 2 Type-C support DisplayPort / Sạc / G-SYNC 2x USB 3.2 Gen 2 Type-A 1x HDMI 2.1 FRL 1x 3.5mm Combo Audio Jack,DDR5-5600 SO-DIMM,2 khe,"90WHrs, 4S1P, 4-cell Li-ion",2560 x 1600 pixels (2K),
Laptop ASUS Exptertbook B9403CVA-KM0351X,,,https://cellphones.com.vn/laptop-asus-expertbook-b9403cva-km0351x.html,,,,,,,,,,,,
Laptop MSI Gaming GF63 THIN 12UC-1006VN,,,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-12uc-1006vn.html,,,,,,,,,,,,
Laptop MSI Creator Z16P B12UGST-044VN,,,https://cellphones.com.vn/laptop-msi-creator-z16p-b12ugst-044vn.html,,,,,,,,,,,,
Laptop Lenovo Ideapad 3 15IAU7 82RK015AVN,,,https://cellphones.com.vn/laptop-lenovo-ideapad-3-15iau7-82rk015avn.html,Intel UHD Graphics,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Nâng cấp tối đa 1TB),15.6 inches,Độ sáng tối đa 300nitsMàn hình chống chói,Windows 11 Home Single Language,1x USB 2.0 1x USB 3.2 Gen 1 1x USB-C 1x HDMI 1x Jack cắm tai nghe 1x Đầu đọc thẻ  1x Đầu nối nguồn,DDR4-3200,"2 khe (8GB Onboard + 8GB SO-DIMM DDR4-3200, tối đa 16GB)",45Wh,1920 x 1080 pixels (FullHD),
Laptop Lenovo ThinkBook 14 G6 IRL 21KG00QMVN,,,https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g6-irl-21kg00qmvn.html,Intel Iris Xe Graphics,16GB,512GB SSD M.2 2280 PCIe 4.0x4 NVMe (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),14 inches,Độ sáng tối đa: 300 nits Màn hình chống chói Độ phủ màu 45% NTSC,Free OS,2x Array   1x USB-C 3.2 Gen 2   1x Thunderbolt 4   1x HDMI  1x Jack cắm tai nghe  1x Ethernet   1x SD card,DDR5-5200,1 khe trống (Nâng cấp tối đa 64GB),60Wh,1920 x 1200 pixels (WUXGA),
Laptop Lenovo Yoga Duet 7 13ITL6 82MA003XVN,,,https://cellphones.com.vn/laptop-lenovo-yoga-duet-7-13itl6-82ma003wvn.html,Intel Iris Xe Graphics,8GB,512GB SSD M.2 2242 PCIe 3.0x4 NVMe,13 inches,Độ sáng 450nits,Window 10 Home,1x USB-C 3.2 Gen 1  1x USB-C 3.2 Gen 1   1x Thunderbolt 4 / USB4 40Gbps  1x microSD card reader  1x Headphone / microphone combo jack (3.5mm),DDR4-3200,Không hỗ trợ nâng cấp,41Wh,2160 x 1350 pixels,
Laptop Lenovo 100E Gen 2 Celeron,,,https://cellphones.com.vn/laptop-lenovo-100e-gen-2-celeron.html,Intel UHD Graphics 600,4GB,eMMC 64 GB,11.6 inches,LED  250 nits  100% DCI-P3,Windows 10 Pro,1 Card reader  1 HDMI 1 Jack 3.5 mm  1 Type C  2 USB 3.0,"4 GB, LPDDR4, 2400 MHz",,3 Cell,1366 x 768 pixels,
Laptop Lenovo LOQ 15IAX9 83GS000JVN,,,https://cellphones.com.vn/laptop-lenovo-loq-15iax9-83gs000jvn.html,NVIDIA GeForce RTX 3050 6GB GDDR6,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (1 thanh M.2 SSD trống nâng cấp tối đa 1TB),15.6 inches,Độ sáng 300nits  Màn hình chống chói  G-SYNC  Độ phủ màu 100% sRGB,Windows 11 Home Single Language,"3x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-C (USB 10Gbps / USB 3.2 Gen 2) với PD 140W và DisplayPort 1.4 1x HDMI 2.1, up to 8K/60Hz 1x Headphone / microphone combo jack (3.5mm) 1x Ethernet (RJ-45) 1x Đầu nối nguồn",SO-DIMM DDR5-4800,Có thể tháo ra nâng cấp tối đa 32GB DDR5-4800,60Wh,1920 x 1080 pixels (FullHD),
Laptop Asus ExpertBook B1402CVA-NK0157W,,,https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0157w.html,Intel UHD Graphics,8GB,512GB M.2 2280 NVMe PCIe 4.0 SSD,14 inches,LED Backlit Độ sáng 250nits Độ phủ màu NTSC: 45% Góc nhìn (H/V) 90/65 Thời gian phản hồi (Typ/Max) (ms) 10/20 Độ tương phản 500:1 Màn hình 16:9Màn hình chống chói,Windows 11 Home,1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 1 Type-C  1x USB 3.2 Gen 2 Type-C  1x HDMI 1x Jack cắm âm thanh 1x RJ45 Gigabit Ethernet,DDR4 Onboard,,"42WHrs, 3S1P, 3-cell Li-ion",1920 x 1080 pixels (FullHD),
Laptop ASUS Gaming ROG Zephyrus G16 GU605MV-QR196WS,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605mv-qr196ws.html,,,,,,,,,,,,
Laptop MSI Cyborg 15 A13UC 861VN,,,https://cellphones.com.vn/laptop-msi-cyborg-15-a13uc-861vn.html,NVIDIA GeForce RTX 3050 GDDR6,16GB,512GB NVMe PCIe SSD Gen4x4 w/o DRAM,15.6 inches,45%NTSC IPS,Windows 11 Home,1x Type-C (USB3.2  Gen1 / DP) 2x Type-A USB3.2 Gen1  1x HDMI™ 2.1 (4K @ 60Hz)   1x RJ45,DDR5,2 khe,"3 Cell, 53.5 Whr",1920 x 1080 pixels (FullHD),
Laptop Dell XPS 13 9370,,,https://cellphones.com.vn/laptop-dell-xps-13-9370.html,Intel UHD Graphics 620,8GB,256 GB SSD NVMe PCIe,13.3 inches,Tần số quét 60 Hz,Windows 10 + Office 365 1 năm,1x  USB Type-C  2x Thunderbolt 3 (USB-C)  1x Micro SD,"8 GB DDR3L (Onboard), 1866 MHz",,4-cell Li-ion,1920 x 1080 pixels (FullHD),
Laptop Dell Vostro 15 3530 80GG9,,,https://cellphones.com.vn/laptop-dell-vostro-15-3530-80gg9.html,,,,,,,,,,,,
Laptop Dell Vostro 5470,,,https://cellphones.com.vn/laptop-dell-vostro-5470.html,,,,,,,,,,,,
Laptop Dell Inspiron N3501,,,https://cellphones.com.vn/laptop-dell-insprion-3501.html,Intel UHD Graphics,4GB,256GB SSD M.2 PCle Gen3 x4 NVMe,15.6 inches,,Win10 Home SL,2 cổng USB 3.2 Gen 1 ports  1 cổng USB 2.0 port  1 cổng HDMI 1.4 port 1 cổng headset (headphone and microphone combo) port,"DDR4 2666MHz, 2 khe cắm, hỗ trợ tối đa 16GB",,3Cell 42Whrs,,
